scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
25041500,1HK1162031VCH,1199,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,0,1,2025-04-15
25041501,108JH8643,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,1,1,2025-04-15
25041502,108JI0196,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,0,0,0,0,0,0,2,1,2025-04-15
25041503,1HK1162031WWH,1199,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,3,1,2025-04-15
25041504,1HK1162031BBLC,1199,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,4,1,2025-04-15
25041505,150A11863C,599,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,0,0,0,0,0,0,0,0,0,0,5,1,2025-04-15
25041506,150A13465C,699,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,0,0,0,0,0,0,0,0,0,0,6,1,2025-04-15
25041507,150A13469C,549,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,1,0,0,0,0,0,0,0,0,0,7,1,2025-04-15
25041508,150A13470C,549,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,1,1,0,8,1,2025-04-15
25041509,150A11861C,599,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,0,0,0,0,0,0,0,0,0,0,9,1,2025-04-15
25041510,150A13467C,699,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,1,1,0,10,1,2025-04-15
25041511,150A13471C,549,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,0,0,0,0,0,0,0,0,0,0,11,1,2025-04-15
25041512,150A15069C,599,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,0,0,0,0,0,0,0,0,0,0,12,1,2025-04-15
25041513,150A12196C,649,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,1,1,1,1,1,1,1,1,1,0,13,1,2025-04-15
25041514,108JH5632,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,1,1,14,1,2025-04-15
25041515,108JI3202,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,1,15,1,2025-04-15
25041516,112U530NEA,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,16,1,2025-04-15
25041517,112U530NEB,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,17,1,2025-04-15
25041518,112WS327FTA,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,18,1,2025-04-15
25041519,112U1906RNE,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,19,1,2025-04-15
25041520,112U1906RNF,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,20,1,2025-04-15
25041521,112U327GPA,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,21,1,2025-04-15
25041522,112U327GPB,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,22,1,2025-04-15
25041523,112U530NEC,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,23,1,2025-04-15
25041524,112WS327FTC,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,24,1,2025-04-15
25041525,108JS1615,699,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,1,0,0,0,0,25,1,2025-04-15
