scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
25041723,112U1906RNE,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,23,1,17/4/2025
25041724,112U530NEA,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,24,1,17/4/2025
25041725,112U530NEB,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,25,1,17/4/2025
25041726,112WS327FTA,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,26,1,17/4/2025
25041727,112U1906RNE,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,27,1,17/4/2025
25041728,112U1906RNF,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,28,1,17/4/2025
25041729,112U327GPA,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,29,1,17/4/2025
25041730,112U327GPB,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,30,1,17/4/2025
25041731,112U530NEC,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,31,1,17/4/2025
25041732,112WS327FTC,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,32,1,17/4/2025
25041733,1KN1030548,950,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,0,0,0,0,33,1,17/4/2025
25041734,108JS1615,699,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,1,0,0,0,0,34,1,17/4/2025
25041735,108JS1616,699,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,1,0,0,0,0,35,1,17/4/2025
25041736,1KN1030162,990,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,0,0,0,0,36,1,17/4/2025
25041737,108JH5687,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,37,1,17/4/2025
25041738,無 SKU,1499,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,38,1,17/4/2025
25041739,1MLJ008228,690,10% Off,90,No Discount,100,No Discount,100,0,2,0,2,0,0,0,0,0,0,0,39,1,17/4/2025
25041740,10K40358902,659,No Discount,100,No Discount,100,No Discount,100,2,1,1,2,0,0,0,0,0,0,0,40,1,17/4/2025
25041741,10K40358901,659,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,41,1,17/4/2025
25041742,10K40128701,659,No Discount,100,No Discount,100,No Discount,100,2,1,1,0,0,0,0,0,0,0,0,42,1,17/4/2025
25041743,1151203A615102,590,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,43,1,17/4/2025
25041744,112M2002RJM,1099,No Discount,100,No Discount,100,No Discount,100,2,2,2,1,2,2,2,2,1,1,1,44,1,17/4/2025
25041745,112U1906NB,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,1,1,1,1,1,1,0,45,1,17/4/2025
25041746,112U1906NC,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,1,0,46,1,17/4/2025
25041747,10K40128702,659,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,47,1,17/4/2025
25041748,112M1906RCB,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,2,2,1,1,1,1,1,48,1,17/4/2025
25041749,112U1906NA,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,49,1,17/4/2025
25041750,108JS3317,699,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,50,1,17/4/2025
25041751,129L47738500,1398,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,1,0,0,0,0,0,0,51,1,17/4/2025
25041752,108JP5609,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,52,1,17/4/2025
25041753,108JQ7440,999,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,2,2,1,1,1,1,1,1,1,53,1,17/4/2025
25041754,129L47737400,1398,No Discount,100,No Discount,100,No Discount,100,2,2,2,1,1,1,1,1,1,1,1,54,1,17/4/2025
25041755,129L47748700,1198,No Discount,100,No Discount,100,No Discount,100,2,2,2,1,1,0,0,0,0,0,0,55,1,17/4/2025
25041756,129L47758200,758,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,1,1,56,1,17/4/2025
25041757,108JI2716,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,1,0,0,0,0,57,1,17/4/2025
25041758,108JI2717,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,1,0,0,0,0,58,1,17/4/2025
25041759,108JS0304,699,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,0,0,0,0,0,0,59,1,17/4/2025
25041760,129L47134400,1198,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,1,1,1,1,60,1,17/4/2025
25041761,129L47758100,758,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,1,0,0,0,0,0,0,61,1,17/4/2025
25041762,1151203A670023,690,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,1,2,0,62,1,17/4/2025
25041763,1151203A320110,790,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,1,1,1,2,1,1,1,1,1,63,1,17/4/2025
25041764,1151203A670201,690,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,1,1,1,2,2,1,1,1,0,64,1,17/4/2025
25041765,1151202A278250,1090,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,1,0,0,0,0,0,0,65,1,17/4/2025
25041766,1KN1030269,1190,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,1,1,1,1,0,0,0,0,0,66,1,17/4/2025
25041767,1KN1030583,950,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,67,1,17/4/2025
25041768,1KN1030559,590,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,1,2,1,2,0,0,0,0,0,68,1,17/4/2025
25041769,1KN1030577,990,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,0,0,0,0,69,1,17/4/2025
25041770,1KN1030268,1190,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,70,1,17/4/2025
25041771,129L47676600,1398,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,71,1,17/4/2025
25041772,1KN1030697,1190,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,2,2,2,2,0,0,0,0,0,72,1,17/4/2025
25041773,1CS211005100,538,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,73,1,17/4/2025
25041774,1KN1030578,990,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,0,0,0,0,74,1,17/4/2025
25041775,1151203A670020,690,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,2,1,1,2,2,1,1,1,0,75,1,17/4/2025
25041776,1151203A670100,690,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,1,1,1,0,0,0,0,0,0,76,1,17/4/2025
25041777,1151203A451104,690,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,0,0,0,0,0,0,0,0,0,77,1,17/4/2025
25041778,1151203A670021,690,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,78,1,17/4/2025
25041779,10K40238101,890,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,0,0,0,0,0,0,0,0,79,1,17/4/2025
25041780,112MR530EMA,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,1,1,1,1,1,1,1,1,1,1,80,1,17/4/2025
25041781,112WS327DCA,899,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,2,0,0,0,0,0,81,1,17/4/2025
25041782,108JI2644,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,82,1,17/4/2025
25041783,108JI2646,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,83,1,17/4/2025
25041784,1151202A164121,650,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,1,1,1,1,84,1,17/4/2025
25041785,1151203A609102,650,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,0,0,0,0,0,0,0,0,0,85,1,17/4/2025
25041786,108JH7300,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,1,1,0,0,0,0,0,86,1,17/4/2025
25041787,1CS2075211NK,638,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,87,1,17/4/2025
25041788,108JI2677,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,88,1,17/4/2025
25041789,1CS2114480HZ,698,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,89,1,17/4/2025
25041790,108JQ5153,599,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,1,0,0,0,0,0,0,90,1,17/4/2025
25041791,1HK1141570FFR,999,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,1,0,91,1,17/4/2025
25041792,1CS2112921NK,598,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,92,1,17/4/2025
25041793,1HK1147670INM,1199,10% Off,90,No Discount,100,No Discount,100,2,2,1,2,1,1,0,0,0,0,0,93,1,17/4/2025
25041794,1HK1123112OTOT,1199,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,1,1,1,94,1,17/4/2025
25041795,10K40298204,899,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,95,1,17/4/2025
25041796,10K40125001,699,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,96,1,17/4/2025
25041797,10K40232101,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,0,0,0,0,0,0,0,97,1,17/4/2025
25041798,10K39646419,699,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,1,2,2,2,1,1,98,1,17/4/2025
25041799,10K39646420,699,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,1,1,1,1,1,1,99,1,17/4/2025
250417100,1151203A275001,790,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,1,2,2,2,1,1,1,1,1,100,1,17/4/2025
250417101,1151203A275110,790,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,1,2,2,2,2,1,1,1,1,101,1,17/4/2025
250417102,1151203A275500,790,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,1,1,1,1,1,1,1,1,0,102,1,17/4/2025
250417103,1CS206750214,538,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,103,1,17/4/2025
250417104,112U574LGGG,899,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,2,2,2,2,2,2,2,2,2,0,104,1,17/4/2025
250417105,112URC42DD,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,0,0,0,0,0,0,0,0,0,105,1,17/4/2025
250417106,150A13851C,749,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,0,0,0,0,0,0,0,0,0,0,106,1,17/4/2025
250417107,150A13854C,599,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,0,0,0,0,0,0,107,1,17/4/2025
250417108,1151203A383025,950,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,2,1,1,1,1,108,1,17/4/2025
250417109,1151203A739100,950,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,1,1,1,1,1,1,1,1,1,109,1,17/4/2025
250417110,108JI3538,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,1,110,1,17/4/2025
250417111,108JH5470,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,1,1,111,1,17/4/2025
250417112,108JI0124,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,1,1,1,1,112,1,17/4/2025
250417113,1151203A741001,550,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,1,1,1,1,1,113,1,17/4/2025
250417114,150A12836C,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,2,2,2,2,2,2,2,1,1,0,114,1,17/4/2025
250417115,150A13377C,549,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,1,1,1,1,1,1,1,1,0,0,115,1,17/4/2025
250417116,150A13376C,549,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,2,2,2,2,2,2,1,1,1,0,116,1,17/4/2025
250417117,150A13378C,549,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,1,1,1,1,1,1,1,1,1,0,117,1,17/4/2025
250417118,1HK1126851PTYC,1499,No Discount,100,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,1,1,1,118,1,17/4/2025
250417119,1HK1127896SGLW,839,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,119,1,17/4/2025
250417120,1HK1155351CYWH,1299,10% Off,90,No Discount,100,No Discount,100,1,1,1,0,0,0,0,0,0,0,0,0,1,17/4/2025
250417121,1HK1155370BWR,1199,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,1,0,0,0,1,1,17/4/2025
250417122,1HK1141572OLY,1499,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,2,1,17/4/2025
250417123,1HK1155370FCG,1199,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,1,1,1,2,3,1,17/4/2025
250417124,1HK1162012VCH,1499,10% Off,90,No Discount,100,No Discount,100,2,2,1,2,2,1,1,0,0,0,0,4,1,17/4/2025
250417125,1HK1162850CRBN,1299,No Discount,100,No Discount,100,No Discount,100,2,2,1,2,2,2,1,1,1,1,1,5,1,17/4/2025
250417126,1HK1155350OTTM,1499,10% Off,90,No Discount,100,No Discount,100,0,1,1,1,2,2,2,1,1,1,0,6,1,17/4/2025
250417127,129L47732400,1598,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,1,1,1,1,1,1,1,7,1,17/4/2025
250417128,129L47724200,1198,No Discount,100,No Discount,100,No Discount,100,2,2,2,1,1,1,1,1,1,1,1,8,1,17/4/2025
250417129,129L47762000,1398,No Discount,100,No Discount,100,No Discount,100,2,2,2,1,1,1,2,2,2,2,1,9,1,17/4/2025
250417130,112U740ST2,679,No Discount,100,No Discount,100,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,10,1,17/4/2025
250417131,112U1906WFE,879,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,2,1,1,1,1,1,0,11,1,17/4/2025
250417132,112U2002ROA,879,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,1,1,0,12,1,17/4/2025
250417133,112U740NW2,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,1,1,1,1,1,1,1,1,1,0,13,1,17/4/2025
250417134,112U740HB2,679,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,1,2,0,14,1,17/4/2025
250417135,112U740SG2,679,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,1,1,1,1,1,1,0,15,1,17/4/2025
250417136,112U740CG2,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,16,1,17/4/2025
250417137,1151203A740100,1090,No Discount,100,No Discount,100,No Discount,100,2,1,2,1,2,1,2,1,1,1,0,17,1,17/4/2025
250417138,1151203A740101,1090,No Discount,100,No Discount,100,No Discount,100,2,1,0,0,0,0,0,0,0,0,0,18,1,17/4/2025
250417139,1BK1028062,1490,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,19,1,17/4/2025
250417140,1BK1026604,1100,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,20,1,17/4/2025
250417141,1BK1027460,1290,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,21,1,17/4/2025
250417142,129L47737300,1398,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,22,1,17/4/2025
250417143,129L47739300,1398,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,23,1,17/4/2025
250417144,1151203A740101,1090,No Discount,100,No Discount,100,No Discount,100,2,1,0,0,0,0,0,0,0,0,0,24,1,17/4/2025
250417145,1BK1028062,1490,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,25,1,17/4/2025
250417146,1BK1026604,1100,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,26,1,17/4/2025
250417147,1BK1027460,1290,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,27,1,17/4/2025
250417148,1BK1028323,1450,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,28,1,17/4/2025
250417149,1BK1026164,1350,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,29,1,17/4/2025
250417150,1BK1027934,1450,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,30,1,17/4/2025
250417151,1BK60463,1350,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,31,1,17/4/2025
250417152,10K40185803,559,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,32,1,17/4/2025
250417153,10K40223901,629,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,33,1,17/4/2025
250417154,10K40224001,629,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,34,1,17/4/2025
250417155,10K40039705,559,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,1,1,35,1,17/4/2025
250417156,10K40185901,559,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,36,1,17/4/2025
250417157,10K40224002,629,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,37,1,17/4/2025
250417158,1151203A610200,650,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,1,2,2,2,1,1,1,1,38,1,17/4/2025
250417159,1KN1030401,1190,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,1,0,0,0,0,0,39,1,17/4/2025
250417160,1KN1030399,1190,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,1,2,1,2,1,0,0,0,0,40,1,17/4/2025
250417161,1KN1030400,1190,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,1,1,0,0,0,0,41,1,17/4/2025
250417162,1151203A609101,650,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,0,0,0,0,0,0,0,0,0,42,1,17/4/2025
250417163,112U327SKB,679,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,1,1,0,0,0,43,1,17/4/2025
250417164,1151202A164119,650,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,1,1,44,1,17/4/2025
250417165,1151203A537106,1090,No Discount,100,No Discount,100,No Discount,100,2,1,2,2,1,1,1,1,1,1,1,45,1,17/4/2025
250417166,112U327SKC,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,1,0,46,1,17/4/2025
250417167,1151203A383105,950,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,2,1,1,1,1,47,1,17/4/2025
250417168,1151203A540021,1090,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,2,1,1,1,1,1,48,1,17/4/2025
250417169,1151203A605100,850,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,0,0,0,0,0,0,0,0,0,49,1,17/4/2025
250417170,1151203A610020,650,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,2,2,2,1,1,1,1,50,1,17/4/2025
250417171,108IH7799,1199,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,1,51,1,17/4/2025
250417172,抓取失敗,799,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,52,1,17/4/2025
250417173,抓取失敗,419,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,53,1,17/4/2025
250417174,抓取失敗,539,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,54,1,17/4/2025
250417175,抓取失敗,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,55,1,17/4/2025
250417176,112WTTTRSLW,559,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,56,1,17/4/2025
250417177,1HK1162012BBLC,1499,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,2,2,0,0,0,0,57,1,17/4/2025
250417178,112U530HFW,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,58,1,17/4/2025
250417179,112U740IN2,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,59,1,17/4/2025
250417180,1151203A542022,950,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,1,1,1,1,1,60,1,17/4/2025
250417181,112U530HFZ,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,61,1,17/4/2025
250417182,1151203A383004,950,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,1,1,1,1,1,62,1,17/4/2025
250417183,1151203A542021,950,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,1,1,1,1,1,1,1,1,1,63,1,17/4/2025
250417184,1151203A600250,1090,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,2,2,2,2,2,1,0,1,0,64,1,17/4/2025
