scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
120415468,10K10789503,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,2,2,2,468,0,15/4/2025
120415469,10K10790703,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,2,2,2,469,0,15/4/2025
120415470,10K10793103,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,470,0,15/4/2025
120415471,10K10793603,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,471,0,15/4/2025
120415472,108IE8827,249,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,1,0,0,0,0,0,472,0,15/4/2025
120415473,10K10768703,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,473,0,15/4/2025
120415474,10K10789203,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,2,2,2,474,0,15/4/2025
120415475,10K10791603,1189,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,2,2,2,475,0,15/4/2025
120415476,10K10794203,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,476,0,15/4/2025
120415477,1BK1027630,590,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,477,0,15/4/2025
120415478,108ID3595,499,No Discount,100,No Discount,100,No Discount,100,1,2,2,1,2,2,0,0,0,0,0,478,0,15/4/2025
120415479,1151012B507700,759,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,479,0,15/4/2025
