scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
0150416218,108JR6362,1699.0,No Discount,100,No Discount,100,No Discount,100,2,2,1,2,2,2,0,0,0,0,0,218,0,2025-04-16
0150416219,108IH7799,1199.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,1,219,0,2025-04-16
0150416220,1CB2100191075,1279.0,No Discount,100,No Discount,100,No Discount,100,0,2,0,2,0,2,0,0,0,0,0,220,0,2025-04-16
0150416221,1151012B872200,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,1,2,2,2,2,1,0,0,0,221,0,2025-04-16
0150416222,108JP5196,799.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,1,1,1,222,0,2025-04-16
0150416223,1151012B666301,890.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,0,0,0,223,0,2025-04-16
0150416224,1151012B670301,1390.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,1,0,0,0,224,0,2025-04-16
0150416225,1151042A250101,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,2,2,0,0,0,0,225,0,2025-04-16
0150416226,17A3WE30050070,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,226,0,2025-04-16
0150416227,17A3WE10113168,1590.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,227,0,2025-04-16
0150416228,17A3WE30070791,1290.0,No Discount,100,No Discount,100,No Discount,100,2,2,1,2,2,1,0,0,0,0,0,228,0,2025-04-16
0150416229,17A6197653,1490.0,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,2,1,1,1,0,0,0,0,0,229,0,2025-04-16
0150416230,17A6198433,1490.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,230,0,2025-04-16
0150416231,1151012B753300,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,231,0,2025-04-16
0150416232,1151042A250700,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,1,0,0,0,0,232,0,2025-04-16
0150416233,1151042A279100,1090.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,233,0,2025-04-16
0150416234,112U530CSE,799.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,2,2,1,1,1,0,234,0,2025-04-16
0150416235,112WTTTRSLW,559.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,235,0,2025-04-16
0150416236,1151012B876100,890.0,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,1,2,2,2,2,2,0,0,0,236,0,2025-04-16
0150416237,112WL996SK2,799.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,2,0,0,0,0,0,237,0,2025-04-16
0150416238,1HK1162012BBLC,1499.0,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,2,2,0,0,0,0,238,0,2025-04-16
0150416239,17A3WE30051025,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,239,0,2025-04-16
0150416240,1151012B670101,1390.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,0,0,0,240,0,2025-04-16
0150416241,1151012B753100,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,0,0,0,241,0,2025-04-16
0150416242,1151052A075103,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,1,1,1,1,0,0,0,242,0,2025-04-16
0150416243,1151063A070103,1090.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,0,2,0,243,0,2025-04-16
0150416244,13ZS1094011,1399.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,1,2,2,2,0,0,0,0,0,244,0,2025-04-16
0150416245,13ZS707399,1299.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,1,1,0,245,0,2025-04-16
0150416246,13ZS709071,1299.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,1,1,0,246,0,2025-04-16
0150416247,112U530HFW,799.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,247,0,2025-04-16
0150416248,112U740IN2,849.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,248,0,2025-04-16
0150416249,112W680RY8,489.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,249,0,2025-04-16
0150416250,1151012B753700,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,0,0,0,250,0,2025-04-16
0150416251,1151012B765101,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,1,2,2,1,2,0,0,0,0,251,0,2025-04-16
0150416252,112U530HFZ,799.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,252,0,2025-04-16
0150416253,1151012B752101,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,0,0,0,253,0,2025-04-16
0150416254,1151053A055105,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,1,0,2,2,2,2,2,2,0,1,1,254,0,2025-04-16
0150416255,185150105BKTN,899.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,255,0,2025-04-16
0150416256,1151012B752020,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,0,0,0,256,0,2025-04-16
0150416257,185125240NTPK,899.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,257,0,2025-04-16
0150416258,185150105ROS,899.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,258,0,2025-04-16
0150416259,108JH7428,689.0,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,2,1,1,1,1,1,259,0,2025-04-16
0150416260,1661166310BIR,799.0,10% Off,90,VIP 15% Off,85,No Discount,100,0,2,0,2,0,1,0,1,0,0,0,260,0,2025-04-16
0150416261,108JR8028,899.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,1,1,1,1,261,0,2025-04-16
0150416262,108JH5435,899.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,1,1,1,1,1,1,1,262,0,2025-04-16
0150416263,13ZS20964600,1399.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,263,0,2025-04-16
0150416264,1151012B676400,1090.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,264,0,2025-04-16
0150416265,108JR8029,899.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,2,1,2,2,1,1,1,1,1,265,0,2025-04-16
0150416266,108IH6048,329.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,266,0,2025-04-16
0150416267,108JP7159,399.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,0,2,0,2,0,2,0,2,0,2,267,0,2025-04-16
0150416268,108JP9577,399.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,0,2,0,2,0,2,0,2,0,2,268,0,2025-04-16
0150416269,1151042A279500,1090.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,269,0,2025-04-16
0150416270,1151072A104400,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,270,0,2025-04-16
0150416271,1661166310BLK,799.0,10% Off,90,VIP 15% Off,85,No Discount,100,0,2,0,2,0,1,0,1,0,0,0,271,0,2025-04-16
0150416272,112WS327TBB,849.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,1,2,2,1,0,0,0,0,0,0,272,0,2025-04-16
0150416273,112U574VPA,529.0,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,2,1,1,2,1,1,0,273,0,2025-04-16
0150416274,1151012B753001,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,274,0,2025-04-16
0150416275,1151012B765100,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,275,0,2025-04-16
0150416276,112U574VPG,749.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,2,2,2,2,2,2,2,2,1,0,276,0,2025-04-16
0150416277,112UWRPDHSB,879.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,1,0,277,0,2025-04-16
0150416278,112UWRPDHSA,769.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,278,0,2025-04-16
0150416279,112U574LGGS,899.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,1,0,279,0,2025-04-16
0150416280,112U574BKR,469.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,280,0,2025-04-16
