shoe_sku,shoe_name,shoe_brand,shoe_type,shoe_gender
112M880K14,Fresh Foam X 880v14,New Balance,Running Shoes,Men
112MTMORCD3,Fresh Foam X More Trail V3,New Balance,Sneakers,Men
129L47449000,Rx Moc 3.0,Salomon,Sneakers,Unisex
129L47449500,Rx Moc 3.0,Salomon,Sneakers,Men
1CS210390001,Classic Studded Clog,Crocs,Sandals,Unisex
10IDF-1-506,DAFU | Sapphire White Slippers,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-399,DAFU | Coral White Slippers,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
112MR530PC,530,New Balance,Sneakers,Unisex
112M2002RST,2002R,New Balance,Sneakers,Unisex
112U327WVD,327,New Balance,Sneakers,Unisex
112U327WVE,327,New Balance,Sneakers,Unisex
112M1906RRD,1906R,New Balance,Sneakers,Unisex
112M1906RRB,1906R,New Balance,Sneakers,Unisex
129L47298400,Rx Slide 3.0,Salomon,Slippers,Unisex
10IDFY-1-5070,DAFU | Mosaic Brick LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFYB-1-2420,DAFU | Stich Brown,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFYB-1-2419,DAFU | Stich Green,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFY-1-5068,DAFU | Mosaic White LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-1-2563,DAFU | Edge Neon LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-940,DAFU | Vincent Green LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-353,DAFU | Royal Black LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-352,DAFU | Royal White LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-350,DAFU | David White LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-334,DAFU | Nu-Classic White LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFHQ-1-3073,DAFU | Classic IC LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-H-0150,DAFU | Feiyue 2024 Blue LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-H-0149,DAFU | Feiyue 2024 Red LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-1-2561,DAFU | Edge Black LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-1-2559,DAFU | Elevated Purple LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFYB-1-2507,DAFU | Aqua Green LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFYB-1-2506,DAFU | Aque Blue LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-939,DAFU | Vincent Blue LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-938,DAFU | Vincent Beige LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-762,DAFU | Drift White LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFYF-1-7085,DAFU | Furry Blue LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-1-6513,DAFU Feiyue X Lowrys Farm Polka | Black,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-1-2558,DAFU | Elevated Pink LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-796,DAFU | Nude Black LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFYF-1-7086,DAFU | Furry Brown LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-501B,DAFU | Classic Black LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDF-1-501W,DAFU | Classic White LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IFYYB-1-6512,DAFU Feiyue X Lowrys Farm Polka | Pink,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFYB-1-2555,DAFU | Dearly Green LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
10IDFHQ-1-3074,DAFU | DAFU Plus White LO,DAFU come from MATCH SHOWROOM merchant,未知類型,Unisex
1CS10001209,Classic Clog,Crocs,Sandals,Unisex
112U327SD,327,New Balance,Sneakers,Unisex
1BK1003490,Arizona Eva,Birkenstock,Slippers,Men
1BK951311,Arizona Soft Footbed Suede Leather,Birkenstock,Sandals,Men
1BK1024810,Uji Nubuck Leather/Suede,Birkenstock,Sandals,Men
1BK452761,Arizona Soft Footbed Natural Leather Oiled,Birkenstock,Sandals,Men
1BK53881,Florida Soft Footbed Birko-Flor Birkibuc,Birkenstock,Sandals,Unisex
1BK1025690,Uji Nubuck Leather/Suede,Birkenstock,Sandals,Men
1CS210362040,Stomp Metallic Clog,Crocs,Sandals,Unisex
1CS210437040,Stomp Metallic Mary Jane,Crocs,Sandals,Unisex
1CS210409040,Stomp Studded Metallic Fisherman,Crocs,Sandals,Unisex
1CS210659001,Stomp High Shine Loafer,Crocs,Sandals,Unisex
1HK1122571OTH,Clifton L Suede,Hoka,Running Shoes,Unisex
1HK1136670WNCL,Anacapa Low GORE-TEX,Hoka,Hiking Shoes,Unisex
108IE0757,Adifom Superstar Mule,Adidas,Sneakers,Unisex
1BK1002314,Boston Eva,Birkenstock,Slippers,Men
1HK1126851OPR,Mafate Speed 2,Hoka,Hiking Shoes,Unisex
1HK1123114OPR,Kaha Low GORE-TEX,Hoka,Hiking Shoes,Men
112U574LGG,574,New Balance,Sneakers,Unisex
112BB550MCB,550,New Balance,Sneakers,Unisex
1CS2093471HR,Stomp Clog,Crocs,Sandals,Unisex
108IG6199,Gazelle,Adidas,Sneakers,Unisex
1CK26155515,Wallabee Maple Suede,Clarks,Leather Shoes,Men
108IE2946,Gazelle Indoor,Adidas,Sneakers,Unisex
1HK1147951SLTSL,Ora Recovery Mule,Hoka,Sandals,Unisex
108IF1807,Gazelle Indoor,Adidas,Sneakers,Unisex
108IF1808,Gazelle Indoor,Adidas,Sneakers,Unisex
10A3268622029,Melissa + Ipanema Ad,Melissa come from MDreams Global merchant,未知類型,Unisex
112MMORWS4,Fresh Foam X More v4,New Balance,Running Shoes,Men
10A3268621885,Melissa + Ipanema Ad,Melissa come from MDreams Global merchant,未知類型,Unisex
10A3268625191,Melissa + Ipanema Ad,Melissa come from MDreams Global merchant,未知類型,Unisex
10A3268625194,Melissa + Ipanema Ad,Melissa come from MDreams Global merchant,未知類型,Unisex
129L47445000,Xt-6,Salomon,Hiking Shoes,Unisex
112U9060ESD,9060,New Balance,Sneakers,Unisex
112M1080LAE,Fresh Foam 1080 v13,New Balance,Running Shoes,Men
112U327WGA,327,New Balance,Sneakers,Unisex
112U574GBG,574,New Balance,Sneakers,Unisex
112U9060ESC,9060,New Balance,Sneakers,Unisex
150A09833C,Run Star Legacy Cx,Converse,Canvas Shoes,Unisex
1CK26155519,Wallabee Black Suede,Clarks,Leather Shoes,Men
1HK1141572ILD,Mafate Three2,Hoka,Hiking Shoes,Unisex
1HK1127895BLCKS,Clifton 9,Hoka,Running Shoes,Men
108IE3439,Samba Og,Adidas,Sneakers,Unisex
108IE5836,Samba OG,Adidas,Sneakers,Unisex
1MLJ005733,Hydro Slide 2,Merrell,Sandals,Men
112U574LGGD,574 Legacy,New Balance,Sneakers,Unisex
1151203A289108,Japan S St,Asics,Sneakers,Unisex
129L47467100,Xt-6 Mindful 3,Salomon,Hiking Shoes,Unisex
150A11489C,Run Star Legacy Cx,Converse,Canvas Shoes,Unisex
150A11490C,Run Star Legacy Cx,Converse,Canvas Shoes,Unisex
112MR530PA,530,New Balance,Sneakers,Unisex
112MR530PB,530,New Balance,Sneakers,Unisex
1MLJ006145,Hydro Moc,Merrell,Sandals,Men
1MLJ005737,Hydro Slide 2,Merrell,Sandals,Men
1151201A256113,Gel-1130,Asics,Sneakers,Men
1151201A256118,Gel-1130,Asics,Sneakers,Men
112U574LGWD,574 Legacy,New Balance,Sneakers,Unisex
112MFCXLJ4,FuelCell Rebel v4,New Balance,Running Shoes,Men
108IG1635,Gazelle,Adidas,Sneakers,Unisex
108IF9014,Handball Spezial,Adidas,Sneakers,Unisex
129L47446700,Acs+,Salomon,Hiking Shoes,Men
112M1080P13,Fresh Foam X 1080 v13,New Balance,Running Shoes,Men
112MFCXLD4,FuelCell Rebel v4,New Balance,Sneakers,Unisex
108IG6174,Samba Og,Adidas,Sneakers,Unisex
108ID0477,Samba OG,Adidas,Sneakers,Unisex
112M108013D,Fresh Foam X 1080 v13,New Balance,Running Shoes,Men
