scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
015041700,17A3MF10081926,1190.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,0,0,0,2025-04-17
015041701,108IH2560,1199.0,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,2,2,2,1,0,2025-04-17
015041702,1151041A466200,790.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,2,2,2,0,2025-04-17
015041703,1HK1162032BBLC,1199.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,1,1,2,1,2,2,3,0,2025-04-17
015041704,1HK1155119SYWR,1599.0,10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,4,0,2025-04-17
015041705,112U9060EEL,1299.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,1,1,1,1,0,5,0,2025-04-17
015041706,13ZS20964603,1399.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,2,0,6,0,2025-04-17
015041707,1HK1162030FGZ,1199.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,1,2,2,2,2,2,7,0,2025-04-17
015041708,1HK1162030MTFL,1199.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,1,2,2,2,2,2,2,2,8,0,2025-04-17
015041709,13ZS790637,999.0,No Discount,100,No Discount,100,No Discount,100,0,0,2,2,1,1,1,1,1,1,0,9,0,2025-04-17
015041710,112U2002RRD,1099.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,10,0,2025-04-17
015041711,112UWRPDSBB,1099.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,11,0,2025-04-17
015041712,112UWRPDSBC,1099.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,1,1,0,12,0,2025-04-17
015041713,185220530BKGY,1099.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,1,0,2,0,2,0,2,0,1,0,13,0,2025-04-17
015041714,1HK1162030STLLR,1199.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,14,0,2025-04-17
015041715,17A3MF10071043,1190.0,No Discount,100,No Discount,100,No Discount,100,0,2,1,2,1,2,2,1,2,1,0,15,0,2025-04-17
015041716,129L47750200,998.0,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,1,2,2,2,2,2,1,16,0,2025-04-17
015041717,129L47797800,1398.0,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,1,2,2,2,2,2,1,17,0,2025-04-17
015041718,129L47816700,1398.0,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,1,1,2,2,2,2,2,18,0,2025-04-17
015041719,17A3MF10071200,1190.0,No Discount,100,No Discount,100,No Discount,100,0,1,1,2,2,2,2,2,2,2,0,19,0,2025-04-17
015041720,129L47740700,498.0,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,1,1,2,2,2,2,2,20,0,2025-04-17
015041721,129L47112000,498.0,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,1,2,2,2,2,2,2,21,0,2025-04-17
015041722,129L47813100,1098.0,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,2,2,2,2,2,2,2,22,0,2025-04-17
015041723,1HK1162030HSK,1199.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,23,0,2025-04-17
015041724,1HK1162030BBLC,1199.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,1,24,0,2025-04-17
015041725,108IE1230,599.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,25,0,2025-04-17
015041726,108JR6366,1699.0,No Discount,100,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,1,2,26,0,2025-04-17
015041727,108ID1320,699.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,27,0,2025-04-17
015041728,108ID3767,599.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,28,0,2025-04-17
015041729,108ID3780,599.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,29,0,2025-04-17
015041730,108ID3836,599.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,30,0,2025-04-17
015041731,108ID3881,1799.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,31,0,2025-04-17
015041732,108IE1221,499.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,32,0,2025-04-17
