scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
15041500,1151041A466200,790,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,2,2,0,0,2025-04-15
15041501,1HK1162032BBLC,1199,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,1,2,1,2,2,1,0,2025-04-15
15041502,1HK1162030FGZ,1199,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,1,2,2,2,2,2,2,0,2025-04-15
15041503,1HK1162030MTFL,1199,No Discount,100,No Discount,100,No Discount,100,0,2,2,1,2,2,2,2,2,2,2,3,0,2025-04-15
15041504,13ZS20964603,1399,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,1,1,0,4,0,2025-04-15
15041505,1HK1162030STLLR,1199,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,5,0,2025-04-15
15041506,185220530BKGY,1099,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,1,0,2,0,2,0,2,0,1,0,6,0,2025-04-15
15041507,129L47750200,998,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,1,2,2,2,2,2,1,7,0,2025-04-15
15041508,17A3MF10071043,1190,No Discount,100,No Discount,100,No Discount,100,0,2,1,2,1,2,2,1,2,1,0,8,0,2025-04-15
15041509,17A3MF10071200,1190,No Discount,100,No Discount,100,No Discount,100,0,1,1,2,2,2,2,2,2,2,0,9,0,2025-04-15
15041510,1HK1162030BBLC,1199,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,1,10,0,2025-04-15
15041511,1HK1162030HSK,1199,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,11,0,2025-04-15
15041512,108IE1230,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,12,0,2025-04-15
15041513,108JR6366,1699,No Discount,100,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,1,2,13,0,2025-04-15
15041514,108JR3915,899,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,1,1,2,2,2,2,2,14,0,2025-04-15
15041515,108ID1320,699,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,15,0,2025-04-15
15041516,108ID3767,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,16,0,2025-04-15
15041517,108ID3780,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,17,0,2025-04-15
15041518,108ID3836,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,18,0,2025-04-15
15041519,108ID3881,1799,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,19,0,2025-04-15
15041520,108IE1221,499,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,20,0,2025-04-15
15041521,108ID1330,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,21,0,2025-04-15
15041522,108ID9045,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,22,0,2025-04-15
15041523,108ID9050,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,23,0,2025-04-15
15041524,108IE1263,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,24,0,2025-04-15
15041525,108IE1290,599,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,25,0,2025-04-15
15041526,108JR6365,1699,No Discount,100,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,26,0,2025-04-15
15041527,108JR6367,1699,No Discount,100,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,27,0,2025-04-15
15041528,112M1000MEN,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,2,2,2,2,2,2,2,2,2,0,28,0,2025-04-15
15041529,112M1000MEW,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,29,0,2025-04-15
15041530,1151041A481111,1090,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,1,2,2,2,2,2,30,0,2025-04-15
15041531,1151041A481300,1090,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,2,2,31,0,2025-04-15
15041532,1151011B960003,890,VIP 10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,32,0,2025-04-15
15041533,112U530NEA,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,33,0,2025-04-15
15041534,112U530NEB,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,34,0,2025-04-15
15041535,1151041A438300,990,VIP 10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,35,0,2025-04-15
15041536,112RCVRYSC1,399,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,2,0,2,0,2,0,2,0,2,0,36,0,2025-04-15
15041537,112RCVRYSK1,399,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,2,0,2,0,2,0,2,0,2,0,37,0,2025-04-15
15041538,112U1906RNE,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,38,0,2025-04-15
15041539,112U1906RNF,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,39,0,2025-04-15
15041540,112U327GPA,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,40,0,2025-04-15
15041541,112U327GPB,849,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,41,0,2025-04-15
15041542,112U530NEC,799,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,42,0,2025-04-15
15041543,1151011B960020,890,VIP 10% Off,90,No Discount,100,No Discount,100,0,1,2,2,2,2,2,2,2,2,2,43,0,2025-04-15
15041544,1151041A370020,1190,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,2,2,44,0,2025-04-15
15041545,1151041A487300,1090,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,2,2,45,0,2025-04-15
15041546,1151041A522966,1390,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,2,2,46,0,2025-04-15
15041547,185216352TPE,1099,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,1,0,2,0,2,0,2,0,1,0,47,0,2025-04-15
15041548,185220421WMLT,1099,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,1,0,2,0,2,0,2,0,2,0,48,0,2025-04-15
15041549,185216352WHT,1099,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,1,0,2,0,2,0,2,0,1,0,49,0,2025-04-15
15041550,185220530GRY,1099,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,1,0,2,0,2,0,2,0,1,0,50,0,2025-04-15
15041551,112U370AG,749,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,1,1,0,51,0,2025-04-15
15041552,1HK1141530SLBS,1399,10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,2,1,2,2,2,52,0,2025-04-15
15041553,1HK1147790BBLC,1099,10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,0,53,0,2025-04-15
15041554,1HK1162850WMC,1299,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,1,2,0,54,0,2025-04-15
15041555,1HK1162850ATRT,1299,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,2,2,2,2,2,0,55,0,2025-04-15
15041556,171NF0A8A8Y6S41,498,10% Off,90,VIP 10% Off,90,No Discount,100,0,2,0,2,0,2,0,2,0,2,0,56,0,2025-04-15
15041557,1HK1126851CYLB,1499,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,1,1,1,57,0,2025-04-15
15041558,17A3MF10121043,1390,No Discount,100,No Discount,100,No Discount,100,0,1,2,2,2,2,2,2,2,2,0,58,0,2025-04-15
15041559,17A3ME10122906,1590,VIP 10% Off,90,No Discount,100,No Discount,100,0,1,2,2,1,2,2,2,2,2,0,59,0,2025-04-15
15041560,13ZS2094025,1399,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,1,1,0,60,0,2025-04-15
15041561,112M1000PSB,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,1,1,1,1,1,1,1,1,0,61,0,2025-04-15
15041562,112M1000PSP,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,2,2,2,2,2,2,2,2,2,0,62,0,2025-04-15
15041563,1151011B974300,990,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,2,1,1,1,1,1,1,2,2,63,0,2025-04-15
15041564,108JQ6133,899,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,64,0,2025-04-15
15041565,108JQ6135,899,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,0,1,1,2,2,2,2,2,65,0,2025-04-15
15041566,112U1906NB,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,1,1,1,1,1,1,0,66,0,2025-04-15
15041567,112U1906NC,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,1,0,67,0,2025-04-15
15041568,108JI2262,299,VIP 10% Off,90,No Discount,100,No Discount,100,2,0,2,0,2,0,2,0,1,0,2,68,0,2025-04-15
15041569,112U1906NA,1099,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,69,0,2025-04-15
15041570,108JI3526,899,No Discount,100,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,70,0,2025-04-15
15041571,108JI3522,899,No Discount,100,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,71,0,2025-04-15
15041572,129L47816600,1398,10% Off,90,No Discount,100,No Discount,100,0,0,0,0,2,2,2,2,2,2,2,72,0,2025-04-15
15041573,1151011B867023,1390,VIP 10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,73,0,2025-04-15
